,NAME,CODE,PRICE,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
0,세방전지,004490,30100.0,5.88,5120.0,N/A,N/A,0.38,78266.0,1.66
0,이수페타시스,007660,4260.0,N/A,-2200.0,N/A,N/A,2.45,1739.0,1.41
0,조흥,002600,155000.0,14.46,10719.0,N/A,N/A,0.74,209871.0,3.87
0,포스코강판,058430,13050.0,18.64,700.0,N/A,N/A,0.36,36133.0,3.07
0,한일철강,002220,1780.0,N/A,-535.0,N/A,N/A,0.25,7148.0,N/A
0,현대비앤지스틸,004560,7580.0,5.1,1487.0,N/A,N/A,0.28,26623.0,1.32
0,CJ CGV,079160,18650.0,N/A,-10048.0,-3.0,-7141.0,2.72,6853.0,N/A
0,SKC,011790,87100.0,27.28,3193.0,20.0,4339.0,1.56,55936.0,1.15
0,대우건설,047040,3495.0,6.79,515.0,5.0,636.0,0.56,6259.0,N/A
0,두산인프라코어,042670,7890.0,8.04,981.0,11.0,739.0,0.69,11451.0,N/A
0,보락,002760,1890.0,105.0,18.0,N/A,N/A,2.6,728.0,0.26
0,신송홀딩스,006880,4035.0,N/A,-2651.0,N/A,N/A,0.51,7890.0,1.98
0,영진약품,003520,6600.0,235.71,28.0,N/A,N/A,10.26,643.0,N/A
0,이수화학,005950,8860.0,188.51,47.0,N/A,N/A,0.48,18496.0,4.09
0,코리아써키트,007810,14950.0,36.02,415.0,N/A,N/A,1.2,12440.0,N/A
0,하이트진로,000080,44050.0,638.41,69.0,31.0,1431.0,3.01,14614.0,1.59
0,한전KPS,051600,29450.0,8.25,3570.0,9.0,3214.0,1.31,22502.0,6.52
0,환인제약,016580,16300.0,17.34,940.0,N/A,N/A,0.91,17869.0,1.84
0,HDC아이콘트롤스,039570,8610.0,N/A,-306.0,N/A,N/A,0.86,10065.0,4.07
0,강원랜드,035250,22850.0,64.19,356.0,-35.0,-644.0,1.37,16650.0,3.94
0,다스코,058730,4720.0,N/A,-106.0,N/A,N/A,0.58,8138.0,N/A
0,동성코퍼레이션,102260,3965.0,23.46,169.0,N/A,N/A,0.63,6271.0,5.04
0,디피씨,026890,20250.0,54.58,371.0,N/A,N/A,4.76,4255.0,0.4
0,범양건영,002410,6400.0,8.31,770.0,N/A,N/A,2.23,2870.0,N/A
0,삼영무역,002810,13000.0,7.3,1780.0,N/A,N/A,0.65,20073.0,2.57
0,신성이엔지,011930,1375.0,85.94,16.0,N/A,N/A,1.63,844.0,N/A
0,유니켐,011330,1405.0,6.11,230.0,N/A,N/A,1.07,1307.0,N/A
0,진양화학,051630,3650.0,N/A,-99.0,N/A,N/A,1.62,2255.0,N/A
0,텔코웨어,078000,12450.0,38.19,326.0,N/A,N/A,0.66,18817.0,4.42
0,한국자산신탁,123890,3060.0,3.99,767.0,N/A,N/A,0.56,5472.0,5.95
0,효성ITX,094280,29600.0,32.96,898.0,N/A,N/A,8.12,3645.0,1.69
0,LG화학,051910,729000.0,407.72,1788.0,55.0,13285.0,3.28,221970.0,0.27
0,SK증권,001510,870.0,870.0,1.0,N/A,N/A,0.72,1213.0,1.15
0,대림B&Co,005750,5120.0,N/A,-32.0,N/A,N/A,0.54,9525.0,2.54
0,롯데관광개발,032350,16550.0,N/A,-382.0,N/A,N/A,3.87,4279.0,N/A
0,비티원,101140,3960.0,11.58,342.0,N/A,N/A,2.34,1695.0,N/A
0,삼진제약,005500,30000.0,50.25,597.0,N/A,N/A,1.88,15955.0,2.67
0,세원정공,021820,8090.0,36.12,224.0,N/A,N/A,0.19,41567.0,0.31
0,아모레퍼시픽,090430,169000.0,62.38,2709.0,74.0,2293.0,2.57,65735.0,0.59
0,우리들휴브레인,118000,3375.0,N/A,-156.0,N/A,N/A,3.28,1028.0,N/A
0,인스코비,006490,2265.0,N/A,-272.0,N/A,N/A,9.02,251.0,N/A
0,코리아오토글라스,152330,14400.0,8.55,1684.0,N/A,N/A,0.81,17723.0,6.25
0,한국쉘석유,002960,235000.0,13.4,17532.0,N/A,N/A,3.64,64533.0,6.81
0,한화,000880,24750.0,20.61,1201.0,9.0,2877.0,0.52,47901.0,2.83
0,DGB금융지주,139130,5220.0,2.83,1843.0,3.0,1685.0,0.19,28106.0,7.85
0,LS전선아시아,229640,6690.0,13.04,513.0,N/A,N/A,1.42,4702.0,2.69
0,국동,005320,3300.0,N/A,-317.0,N/A,N/A,1.37,2402.0,N/A
0,동원F&B,049770,183000.0,10.94,16722.0,10.0,18314.0,1.02,179696.0,1.64
0,벽산,007210,1780.0,N/A,-63.0,N/A,N/A,0.45,3914.0,N/A
0,삼성생명,032830,48600.0,12.79,3800.0,9.0,5122.0,0.27,183022.0,5.45
0,수산중공업,017550,1720.0,57.33,30.0,N/A,N/A,0.86,2005.0,0.58
0,에스엘,005850,11750.0,6.41,1832.0,8.0,1411.0,0.39,29776.0,3.4
0,유안타증권,003470,3265.0,10.74,304.0,N/A,N/A,0.52,6232.0,N/A
0,KT,030200,23750.0,10.4,2284.0,9.0,2768.0,0.43,55326.0,4.63
0,티에이치엔,019180,2575.0,N/A,-172.0,N/A,N/A,0.82,3125.0,2.33
0,한솔케미칼,014680,172500.0,19.8,8714.0,18.0,9562.0,4.11,41993.0,0.87
0,혜인,003010,5140.0,116.82,44.0,N/A,N/A,0.57,9094.0,1.17
0,JW생명과학,234080,20850.0,14.35,1453.0,N/A,N/A,2.71,7682.0,2.4
0,광동제약,009290,9340.0,19.87,470.0,N/A,N/A,0.86,10835.0,0.86
0,대웅,003090,32550.0,28.68,1135.0,N/A,N/A,2.21,14707.0,0.31
0,동양고속,084670,26550.0,2.93,9063.0,N/A,N/A,0.58,46151.0,17.7
0,삼광글라스,005090,29700.0,45.98,646.0,N/A,N/A,0.52,56654.0,3.37
0,신도리코,029530,23250.0,41.59,559.0,N/A,N/A,0.27,87402.0,4.3
0,오뚜기,007310,563000.0,17.56,32053.0,15.0,37763.0,1.47,384127.0,1.33
0,자화전자,033240,11400.0,N/A,-562.0,N/A,N/A,0.72,15867.0,N/A
0,콤텍시스템,031820,1210.0,242.0,5.0,N/A,N/A,0.9,1349.0,N/A
0,한국화장품,123690,14250.0,N/A,-1202.0,N/A,N/A,6.94,2054.0,N/A
0,핸즈코퍼레이션,143210,6660.0,20.06,332.0,N/A,N/A,0.44,15176.0,1.95
0,휠라홀딩스,081660,32400.0,8.6,3767.0,11.0,3042.0,1.5,21586.0,0.68
0,KTB투자증권,030210,2805.0,5.67,495.0,N/A,N/A,0.36,7720.0,5.35
0,STX엔진,077970,5800.0,11.33,512.0,N/A,N/A,0.68,8588.0,N/A
0,국제약품,002720,11050.0,N/A,-103.0,N/A,N/A,2.94,3755.0,N/A
0,대유플러스,000300,620.0,2.64,235.0,N/A,N/A,0.81,768.0,N/A
0,동양피스톤,092780,5190.0,6.76,768.0,N/A,N/A,0.61,8468.0,2.31
0,보령제약,003850,17200.0,23.99,717.0,N/A,N/A,2.52,6830.0,0.58
0,세아베스틸,001430,10350.0,16.48,628.0,14.0,751.0,0.2,53049.0,2.9
0,에쓰씨엔지니어링,023960,1205.0,N/A,-41.0,N/A,N/A,1.22,988.0,N/A
0,웅진,016880,1080.0,N/A,-1912.0,N/A,N/A,1.43,753.0,N/A
0,지코,010580,306.0,N/A,-199.0,N/A,N/A,1.05,291.0,N/A
0,티웨이홀딩스,004870,1035.0,N/A,-802.0,N/A,N/A,0.57,1823.0,N/A
0,한농화성,011500,5920.0,8.4,705.0,N/A,N/A,0.75,7903.0,2.53
0,BYC,001460,213000.0,7.04,30267.0,N/A,N/A,0.41,519728.0,0.52
0,광명전기,017040,1885.0,9.72,194.0,N/A,N/A,0.83,2279.0,0.8
0,대성에너지,117580,5040.0,13.55,372.0,N/A,N/A,0.44,11328.0,4.96
0,동일고무벨트,163560,8120.0,9.01,901.0,N/A,N/A,0.56,14564.0,1.2
0,미래산업,025560,3150.0,N/A,-247.0,N/A,N/A,0.8,3934.0,N/A
0,신흥,004080,9100.0,11.67,780.0,N/A,N/A,0.94,9726.0,2.2
0,웅진씽크빅,095720,2580.0,N/A,-1234.0,N/A,N/A,0.81,3176.0,12.03
0,일진디스플,020760,3125.0,N/A,-1075.0,N/A,N/A,2.06,1516.0,N/A
0,KT&G,033780,85600.0,11.12,7695.0,11.0,8085.0,1.3,65705.0,5.14
0,한국전력,015760,19500.0,N/A,-2391.0,11.0,1819.0,0.19,105049.0,N/A
0,현대로템,064350,17700.0,N/A,-4318.0,86.0,205.0,1.39,12697.0,N/A
0,LG이노텍,011070,165000.0,18.09,9121.0,12.0,14325.0,1.7,96977.0,0.18
0,STX,011810,5180.0,N/A,-913.0,N/A,N/A,1.78,2906.0,N/A
0,넷마블,251270,149000.0,74.87,1990.0,49.0,3018.0,2.58,57764.0,N/A
0,마니커,027740,768.0,N/A,-217.0,N/A,N/A,1.68,458.0,N/A
0,삼양식품,003230,125000.0,13.36,9356.0,11.0,10909.0,3.15,39655.0,0.64
0,세원셀론텍,091090,2700.0,N/A,-38.0,N/A,N/A,0.92,2944.0,N/A
0,인지컨트롤스,023800,5190.0,N/A,-434.0,N/A,N/A,0.41,12627.0,1.93
0,지역난방공사,071320,34750.0,72.4,480.0,N/A,N/A,0.25,139583.0,N/A
0,필룩스,033180,3675.0,N/A,-527.0,N/A,N/A,1.17,3151.0,N/A
0,한일현대시멘트,006390,29600.0,10.04,2949.0,N/A,N/A,2.59,11425.0,3.38
0,현대엘리베이,017800,46200.0,100.22,461.0,33.0,1386.0,2.11,21905.0,1.3
0,CJ대한통운,000120,151500.0,49.01,3091.0,39.0,3896.0,0.91,166903.0,N/A
0,금강공업,014280,3550.0,N/A,-343.0,N/A,N/A,0.3,11968.0,2.25
0,대원제약,003220,21900.0,15.34,1428.0,N/A,N/A,2.12,10325.0,1.15
0,디씨엠,024090,10950.0,6.13,1785.0,N/A,N/A,0.59,18598.0,4.57
0,사조대림,003960,15300.0,1.56,9782.0,N/A,N/A,0.36,42880.0,0.98
0,신일전자,002700,1885.0,24.17,78.0,N/A,N/A,1.96,962.0,1.06
0,영풍,000670,581000.0,4.32,134345.0,N/A,N/A,0.3,1919580.0,1.72
0,이스타코,015020,771.0,2.74,281.0,N/A,N/A,0.61,1263.0,N/A
0,코스모화학,005420,10200.0,N/A,-687.0,N/A,N/A,1.91,5338.0,N/A
0,한국전자홀딩스,006200,530.0,N/A,-289.0,N/A,N/A,0.22,2437.0,N/A
0,해태제과식품,101530,8100.0,N/A,-1065.0,N/A,N/A,0.89,9126.0,1.85
0,효성,004800,68000.0,18.89,3599.0,N/A,N/A,0.59,115620.0,7.35
0,KPX케미칼,025000,45500.0,5.78,7866.0,N/A,N/A,0.47,97646.0,5.49
0,교보증권,030610,7090.0,4.83,1467.0,N/A,N/A,0.26,27038.0,5.64
0,대림건설,001880,28700.0,3.66,7832.0,N/A,N/A,0.86,33299.0,1.39
0,동양,001520,1220.0,N/A,-9.0,N/A,N/A,0.3,4052.0,3.28
0,롯데정밀화학,004000,46000.0,6.96,6612.0,7.0,6848.0,0.78,58617.0,3.7
0,삼정펄프,009770,26800.0,8.41,3186.0,N/A,N/A,0.35,75591.0,N/A
0,신세계인터내셔날,031430,147000.0,18.8,7819.0,18.0,8115.0,1.77,83180.0,0.75
0,유화증권,003460,2225.0,67.42,33.0,N/A,N/A,0.3,7345.0,5.39
0,청호컴넷,012600,5820.0,N/A,-1710.0,N/A,N/A,6.15,947.0,N/A
0,팜스코,036580,6070.0,N/A,-692.0,N/A,N/A,0.78,7757.0,0.82
0,한국주강,025890,1415.0,N/A,-1206.0,N/A,N/A,0.5,2853.0,N/A
0,휴니드,005870,6690.0,9.71,689.0,N/A,N/A,0.78,8628.0,N/A
0,LIG넥스원,079550,33250.0,27.43,1212.0,18.0,1899.0,1.14,29280.0,1.8
0,SK하이닉스,000660,80100.0,37.41,2141.0,14.0,5870.0,1.14,70513.0,1.25
0,대양금속,009190,4375.0,31.03,141.0,N/A,N/A,2.26,1935.0,N/A
0,롯데케미칼,011170,176000.0,14.36,12259.0,20.0,8873.0,0.46,381481.0,3.81
0,사조씨푸드,014710,3810.0,N/A,-524.0,N/A,N/A,0.32,11769.0,N/A
0,삼화왕관,004450,41950.0,9.38,4473.0,N/A,N/A,0.54,78222.0,3.22
0,세진중공업,075580,6450.0,N/A,-19.0,N/A,N/A,1.57,4096.0,0.31
0,아세아,002030,74500.0,3.39,21952.0,N/A,N/A,0.18,407624.0,2.35
0,우신시스템,017370,2885.0,11.97,241.0,N/A,N/A,0.42,6891.0,N/A
0,잇츠한불,226320,28600.0,N/A,-205.0,N/A,N/A,1.23,23304.0,0.35
0,코오롱글로벌,003070,10100.0,4.89,2064.0,3.0,2918.0,0.54,18855.0,3.46
0,한국화장품제조,003350,42350.0,N/A,-320.0,N/A,N/A,3.19,13260.0,0.24
0,한화솔루션,009830,29500.0,N/A,-1789.0,18.0,1633.0,0.83,35614.0,0.68
0,E1,017940,37900.0,N/A,-2888.0,N/A,N/A,0.22,169219.0,5.8
0,S&T중공업,003570,4995.0,10.65,469.0,N/A,N/A,0.22,23147.0,6.01
0,남양유업,003920,303000.0,N/A,-3341.0,N/A,N/A,0.29,1045090.0,0.33
0,두산중공업,034020,9150.0,N/A,-3884.0,N/A,N/A,0.98,9303.0,N/A
0,부광약품,003000,37900.0,N/A,-166.0,N/A,N/A,8.25,4592.0,0.5
0,삼성전기,009150,140000.0,21.03,6657.0,23.0,6025.0,1.97,70999.0,0.79
0,신세계 I&C,035510,130500.0,14.55,8972.0,N/A,N/A,1.07,121926.0,1.53
0,에이프로젠 KIC,007460,2750.0,98.21,28.0,N/A,N/A,1.48,1858.0,N/A
0,일진머티리얼즈,020150,56100.0,48.95,1146.0,44.0,1276.0,4.49,12496.0,0.09
0,코리안리,003690,7090.0,5.14,1380.0,N/A,N/A,0.32,22047.0,7.05
0,팬오션,028670,3560.0,13.33,267.0,13.0,280.0,0.62,5745.0,N/A
0,한솔테크닉스,004710,9890.0,22.48,440.0,N/A,N/A,1.12,8857.0,N/A
0,화성산업,002460,12650.0,6.45,1961.0,N/A,N/A,0.4,31566.0,3.95
0,KC그린홀딩스,009440,4240.0,11.81,359.0,N/A,N/A,0.53,8048.0,1.41
0,광주신세계,037710,137500.0,5.01,27437.0,N/A,N/A,0.33,418042.0,2.55
0,대원강업,000430,3200.0,22.7,141.0,N/A,N/A,0.42,7551.0,3.59
0,동양철관,008970,1015.0,27.43,37.0,N/A,N/A,1.47,690.0,N/A
0,삼성엔지니어링,028050,11850.0,8.84,1340.0,8.0,1440.0,1.64,7224.0,N/A
0,씨아이테크,004920,1140.0,N/A,-273.0,N/A,N/A,0.7,1637.0,N/A
0,유성기업,002920,2465.0,4.7,525.0,N/A,N/A,0.23,10615.0,8.11
0,전방,000950,25650.0,N/A,-21607.0,N/A,N/A,0.38,67524.0,N/A
0,태경비케이,014580,3890.0,23.15,168.0,N/A,N/A,0.84,4644.0,2.57
0,한라,014790,3845.0,17.56,219.0,N/A,N/A,0.68,5660.0,N/A
0,현대오토에버,307950,41250.0,15.55,2652.0,N/A,N/A,1.72,24039.0,1.72
0,휴스틸,005010,7020.0,N/A,-2097.0,N/A,N/A,0.14,50422.0,4.27
0,KTcs,058850,1855.0,10.08,184.0,N/A,N/A,0.49,3767.0,4.31
0,STX중공업,071970,2335.0,N/A,-1246.0,N/A,N/A,0.5,4636.0,N/A
0,기아차,000270,41750.0,11.72,3561.0,12.0,3562.0,0.58,71692.0,2.75
0,대한전선,001440,746.0,N/A,-23.0,N/A,N/A,2.33,320.0,N/A
0,동원시스템즈,014820,22100.0,15.44,1431.0,N/A,N/A,1.24,17803.0,2.26
0,사조오양,006090,8510.0,5.18,1643.0,N/A,N/A,0.47,18100.0,1.17
0,세아제강지주,003030,43300.0,24.22,1788.0,N/A,N/A,0.17,250781.0,3.46
0,에어부산,298690,3895.0,N/A,-2623.0,N/A,N/A,4.37,892.0,N/A
0,원림,005820,17600.0,28.85,610.0,N/A,N/A,0.39,45649.0,1.42
0,진양산업,003780,3650.0,6.91,528.0,N/A,N/A,1.16,3138.0,5.48
0,파미셀,005690,23000.0,323.94,71.0,N/A,N/A,26.32,874.0,N/A
0,한신공영,004960,15650.0,2.47,6331.0,N/A,N/A,0.35,45052.0,2.24
0,HMM,011200,6620.0,N/A,-1501.0,N/A,N/A,2.03,3254.0,N/A
0,그린케미칼,083420,3525.0,12.24,288.0,N/A,N/A,0.77,4606.0,4.59
0,대우부품,009320,2415.0,N/A,-67.0,N/A,N/A,3.14,768.0,N/A
0,동일산업,004890,69000.0,85.82,804.0,N/A,N/A,0.42,163096.0,1.09
0,미래에셋대우,006800,8800.0,11.92,738.0,12.0,753.0,0.67,13165.0,2.95
0,쎌마테라퓨틱스,015540,8580.0,N/A,-3434.0,N/A,N/A,15.03,571.0,N/A
0,유수홀딩스,000700,5560.0,23.17,240.0,N/A,N/A,0.61,9162.0,N/A
0,제주은행,006220,3125.0,3.77,829.0,N/A,N/A,0.2,15591.0,3.2
0,코스맥스,192820,91200.0,33.18,2749.0,22.0,4080.0,2.64,34588.0,0.99
0,한국항공우주,047810,23650.0,11.12,2126.0,13.0,1772.0,1.95,12146.0,1.69
0,현대미포조선,010620,30950.0,16.57,1868.0,15.0,2001.0,0.53,58845.0,1.13
0,LG전자,066570,76900.0,28.62,2687.0,10.0,8089.0,0.91,84434.0,0.98
0,WISCOM,024070,2280.0,34.03,67.0,N/A,N/A,0.3,7712.0,2.19
0,대덕,008060,6650.0,9.51,699.0,N/A,N/A,1.38,4804.0,4.51
0,만도,204320,31150.0,14.34,2172.0,-205.0,-152.0,0.95,32859.0,1.77
0,삼양홀딩스,000070,70700.0,17.9,3950.0,N/A,N/A,0.39,182326.0,2.83
0,신한지주,055550,30100.0,4.33,6950.0,5.0,6406.0,0.37,80563.0,6.15
0,인터지스,129260,2660.0,N/A,-771.0,N/A,N/A,0.41,6490.0,N/A
0,진도,088790,2625.0,N/A,-96.0,N/A,N/A,0.33,7940.0,3.81
0,한국공항,005430,34100.0,51.43,663.0,N/A,N/A,0.34,99710.0,2.93
0,한창제지,009460,1980.0,14.89,133.0,N/A,N/A,1.35,1463.0,1.01
0,현대중공업지주,267250,231500.0,N/A,-7856.0,-21.0,-10893.0,0.44,521122.0,7.99
0,GKL,114090,13150.0,10.38,1267.0,239.0,55.0,1.43,9169.0,5.01
0,금호산업,002990,7150.0,5.05,1416.0,4.0,1706.0,0.67,10609.0,6.99
0,대한방직,001070,33200.0,N/A,-2329.0,N/A,N/A,0.95,35070.0,N/A
0,디티알오토모티브,007340,24150.0,3.51,6882.0,N/A,N/A,0.34,70111.0,6.21
0,사조동아원,008040,859.0,N/A,-59.0,N/A,N/A,0.58,1469.0,N/A
0,써니전자,004770,3615.0,180.75,20.0,N/A,N/A,2.21,1634.0,N/A
0,예스코홀딩스,015360,34200.0,11.71,2921.0,N/A,N/A,0.26,130288.0,5.12
0,인천도시가스,034590,24300.0,11.37,2138.0,N/A,N/A,0.55,44444.0,5.14
0,코아스,071950,1130.0,18.23,62.0,N/A,N/A,1.36,828.0,N/A
0,한국타이어앤테크놀로지,161390,28400.0,8.94,3178.0,11.0,2695.0,0.48,58634.0,1.94
0,현대에너지솔루션,322000,34700.0,12.45,2788.0,N/A,N/A,1.21,28650.0,N/A
0,효성화학,298000,109500.0,4.63,23632.0,14.0,7707.0,0.77,142339.0,4.57
0,KTis,058860,2230.0,9.37,238.0,N/A,N/A,0.44,5014.0,4.04
0,금양,001570,4650.0,N/A,-236.0,N/A,N/A,2.41,1930.0,N/A
0,대웅제약,069620,119000.0,81.96,1452.0,N/A,N/A,2.36,50342.0,0.5
0,동양생명,082640,3010.0,3.48,864.0,4.0,706.0,0.19,15821.0,7.64
0,롯데정보통신,286940,35750.0,9.89,3613.0,13.0,2675.0,1.4,25476.0,1.96
0,빙그레,005180,59600.0,14.13,4219.0,13.0,4433.0,0.94,63618.0,2.43
0,샘표식품,248170,49100.0,7.28,6741.0,N/A,N/A,1.36,36223.0,0.41
0,신세계푸드,031440,53200.0,N/A,-221.0,51.0,1042.0,0.67,79711.0,1.41
0,이구산업,025820,1560.0,N/A,-107.0,N/A,N/A,0.52,3007.0,1.92
0,코스모신소재,005070,16250.0,N/A,-235.0,N/A,N/A,3.19,5088.0,N/A
0,퍼시스,016800,28500.0,10.3,2768.0,N/A,N/A,0.61,46643.0,3.51
0,한국콜마홀딩스,024720,32000.0,13.99,2288.0,N/A,N/A,1.37,23417.0,0.61
0,DSR제강,069730,4270.0,7.94,538.0,N/A,N/A,0.43,10019.0,0.94
0,LS,006260,41250.0,N/A,-1307.0,12.0,3507.0,0.37,113001.0,3.52
0,경인양행,012610,8910.0,26.52,336.0,N/A,N/A,1.67,5342.0,0.56
0,대창,012800,1190.0,20.17,59.0,N/A,N/A,0.5,2400.0,0.84
0,삼성물산,028260,106500.0,18.14,5871.0,18.0,6042.0,0.84,126794.0,1.88
0,서연,007860,11300.0,N/A,-2615.0,N/A,N/A,0.57,19758.0,0.44
0,세화아이엠씨,145210,1130.0,N/A,-101.0,N/A,N/A,1.94,582.0,N/A
0,아이에스동서,010780,45050.0,24.93,1807.0,12.0,3749.0,1.28,35142.0,1.55
0,우진,105840,3760.0,N/A,-435.0,N/A,N/A,0.67,5587.0,2.66
0,조광페인트,004910,5640.0,N/A,-56.0,N/A,N/A,0.35,16283.0,3.55
0,태경케미컬,006890,8080.0,9.0,898.0,N/A,N/A,0.83,9740.0,1.86
0,한미글로벌,053690,9230.0,14.89,620.0,N/A,N/A,0.78,11799.0,2.17
0,현대일렉트릭,267260,12200.0,N/A,-8384.0,27.0,459.0,0.62,19597.0,N/A
0,F&F,007700,92300.0,12.96,7123.0,14.0,6823.0,2.95,31336.0,1.08
0,S&T홀딩스,036530,15150.0,3.24,4675.0,N/A,N/A,0.29,53143.0,3.3
0,노루페인트,090350,7340.0,7.3,1005.0,N/A,N/A,0.47,15731.0,3.75
0,롯데제과,280360,109000.0,23.59,4620.0,N/A,N/A,0.59,184521.0,1.19
0,부국철강,026940,5490.0,57.19,96.0,N/A,N/A,0.99,5518.0,1.37
0,삼양사,145990,66600.0,14.1,4724.0,N/A,N/A,0.6,110369.0,1.5
0,신세계건설,034300,24250.0,6.3,3852.0,N/A,N/A,0.5,48914.0,3.3
0,엘브이엠씨홀딩스,900140,3700.0,N/A,-996.0,N/A,N/A,0.57,6502.0,N/A
0,일진전기,103590,2800.0,8.59,326.0,N/A,N/A,0.34,8313.0,N/A
0,코스맥스비티아이,044820,23100.0,N/A,-176.0,N/A,N/A,0.72,32044.0,1.08
0,평화산업,090080,1165.0,N/A,-154.0,N/A,N/A,2.12,550.0,N/A
0,한온시스템,018880,10350.0,18.62,556.0,43.0,238.0,2.47,4189.0,3.09
0,휴비스,079980,7040.0,111.75,63.0,N/A,N/A,0.59,12008.0,2.13
0,KR모터스,000040,739.0,N/A,-761.0,N/A,N/A,1.89,390.0,N/A
0,국도화학,007690,38950.0,7.01,5557.0,N/A,N/A,0.41,94110.0,3.85
0,대원전선,006340,1025.0,N/A,-12.0,N/A,N/A,0.89,1146.0,N/A
0,동원수산,030720,9470.0,5.43,1743.0,N/A,N/A,0.87,10907.0,N/A
0,삼익악기,002450,1460.0,13.9,105.0,N/A,N/A,0.54,2705.0,3.42
0,아모레G,002790,55000.0,49.59,1109.0,65.0,848.0,1.5,36586.0,0.55
0,유양디앤유,011690,1220.0,N/A,-613.0,N/A,N/A,1.39,877.0,N/A
0,제이준코스메틱,025620,2920.0,N/A,-2785.0,N/A,N/A,1.42,2055.0,N/A
0,티웨이항공,091810,2745.0,N/A,-2089.0,-1.0,-2960.0,0.84,3273.0,N/A
0,한미반도체,042700,11850.0,25.37,467.0,N/A,N/A,2.67,4439.0,0.84
0,화승엔터프라이즈,241590,11100.0,13.44,826.0,14.0,774.0,1.36,8176.0,0.41
0,BGF,027410,4260.0,19.36,220.0,N/A,N/A,0.28,15458.0,2.58
0,LG생활건강,051900,1417000.0,31.97,44318.0,32.0,44813.0,5.58,253945.0,0.78
0,TCC스틸,002710,2155.0,N/A,-2.0,N/A,N/A,0.42,5176.0,1.35
0,넥센,005720,3970.0,4.11,966.0,N/A,N/A,0.21,18626.0,2.02
0,대한제분,001130,164000.0,15.88,10328.0,N/A,N/A,0.36,460154.0,1.22
0,두산밥캣,241560,27950.0,11.81,2366.0,15.0,1844.0,0.68,41019.0,4.29
0,삼아알미늄,006110,6010.0,13.24,454.0,N/A,N/A,0.61,9889.0,1.83
0,쌍방울,102280,802.0,N/A,-412.0,N/A,N/A,0.77,1048.0,N/A
0,엔케이물산,009810,523.0,N/A,-15.0,N/A,N/A,1.04,505.0,N/A
0,유니퀘스트,077500,10600.0,17.01,623.0,N/A,N/A,1.32,8025.0,1.41
0,케이비아이동국실업,001620,580.0,N/A,-117.0,N/A,N/A,0.22,2594.0,N/A
0,평화홀딩스,010770,2940.0,N/A,-1447.0,N/A,N/A,0.39,7594.0,5.1
0,한익스프레스,014130,4855.0,8.46,574.0,N/A,N/A,0.81,6018.0,1.44
0,JB금융지주,175330,4590.0,2.61,1756.0,3.0,1661.0,0.25,18076.0,6.54
0,금호석유,011780,91000.0,9.89,9203.0,8.0,11595.0,0.95,95307.0,1.65
0,대창단조,015230,26850.0,4.72,5686.0,N/A,N/A,0.39,68988.0,4.1
0,동일제강,002690,1905.0,39.69,48.0,N/A,N/A,0.22,8611.0,0.52
0,보해양조,000890,874.0,N/A,-129.0,N/A,N/A,1.37,637.0,N/A
0,SK바이오팜,326030,179000.0,N/A,-1100.0,N/A,N/A,N/A,-1188.0,N/A
0,유엔젤,072130,3070.0,N/A,-310.0,N/A,N/A,1.02,3003.0,N/A
0,제주항공,089590,15500.0,N/A,-6108.0,-2.0,-7668.0,2.0,7755.0,N/A
0,태광산업,003240,686000.0,4.32,158691.0,N/A,N/A,0.18,3826294.0,0.23
0,한성기업,003680,16200.0,N/A,-2589.0,N/A,N/A,1.85,8738.0,N/A
0,현대백화점,069960,60000.0,9.01,6662.0,9.0,6414.0,0.32,189387.0,1.67
0,LG헬로비전,037560,4015.0,N/A,-1259.0,13.0,307.0,0.33,12263.0,1.87
0,YG PLUS,037270,4010.0,N/A,-133.0,N/A,N/A,2.7,1486.0,N/A
0,대덕전자,353200,12450.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,메리츠증권,008560,3355.0,4.63,725.0,5.0,631.0,0.56,5953.0,5.96
0,삼영전자,005680,7860.0,17.01,462.0,N/A,N/A,0.32,24248.0,3.18
0,에넥스,011090,1135.0,N/A,-89.0,N/A,N/A,1.17,974.0,N/A
0,일성건설,013360,961.0,21.84,44.0,N/A,N/A,0.56,1709.0,1.56
0,컨버즈,109070,4100.0,N/A,-3636.0,N/A,N/A,1.39,2941.0,N/A
0,한국종합기술,023350,3985.0,N/A,-463.0,N/A,N/A,0.45,8852.0,2.51
0,한화생명,088350,1455.0,7.91,184.0,5.0,292.0,0.09,16951.0,2.06
0,현대차증권,001500,10150.0,4.44,2286.0,N/A,N/A,0.4,25572.0,5.91
0,GS건설,006360,26600.0,4.79,5557.0,5.0,5721.0,0.53,49909.0,3.76
0,금호전기,001210,3375.0,N/A,-3572.0,N/A,N/A,1.13,2978.0,N/A
0,대한제강,084010,6520.0,5.64,1157.0,N/A,N/A,0.31,20805.0,3.07
0,롯데손해보험,000400,1700.0,N/A,-146.0,N/A,N/A,0.55,3068.0,N/A
0,삼부토건,001470,926.0,13.62,68.0,N/A,N/A,0.61,1521.0,N/A
0,아이마켓코리아,122900,8210.0,18.12,453.0,N/A,N/A,0.76,10836.0,7.31
0,유니온,000910,9350.0,N/A,-1366.0,N/A,N/A,1.59,5863.0,1.07
