,NAME,CODE,PRICE,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
55,한화3우B,00088K,11950.0,9.95,1201.0,4.0,2680.0,0.25,47901.0,6.28
56,보해양조,000890,872.0,N/A,-129.0,N/A,N/A,1.37,637.0,N/A
57,유니온,000910,9120.0,N/A,-1366.0,N/A,N/A,1.56,5863.0,1.1
58,전방,000950,25700.0,N/A,-21607.0,N/A,N/A,0.38,67524.0,N/A
59,한국주철관,000970,9330.0,16.9,552.0,N/A,N/A,0.74,12528.0,2.14
60,DB하이텍,000990,33950.0,10.52,3226.0,N/A,N/A,2.15,15768.0,1.03
61,DB하이텍1우,000995,70800.0,21.95,3226.0,N/A,N/A,4.49,15768.0,0.56
62,페이퍼코리아,001020,1670.0,N/A,-701.0,N/A,N/A,2.85,586.0,N/A
63,CJ,001040,83700.0,8.04,10408.0,8.0,10180.0,0.6,138931.0,2.21
64,CJ우,001045,44600.0,4.29,10408.0,4.0,10180.0,0.32,138931.0,4.26
65,CJ4우(전환),00104K,57400.0,5.51,10408.0,6.0,10180.0,0.41,138931.0,3.22
66,JW중외제약,001060,40250.0,N/A,-1049.0,N/A,N/A,4.03,9986.0,0.78
67,JW중외제약우,001065,92800.0,N/A,-1049.0,N/A,N/A,9.29,9986.0,0.38
68,JW중외제약2우B,001067,92300.0,N/A,-1049.0,N/A,N/A,9.24,9986.0,0.35
69,대한방직,001070,33200.0,N/A,-2329.0,N/A,N/A,0.95,35070.0,N/A
70,만호제강,001080,16500.0,33.95,486.0,N/A,N/A,0.22,75855.0,1.21
71,LG상사,001120,15450.0,2.95,5236.0,2.0,7491.0,0.42,36390.0,1.94
72,대한제분,001130,165500.0,16.02,10328.0,N/A,N/A,0.36,460154.0,1.21
73,국보,001140,2400.0,N/A,-755.0,N/A,N/A,2.42,992.0,N/A
74,유진투자증권,001200,4385.0,9.41,466.0,N/A,N/A,0.52,8375.0,1.6
75,금호전기,001210,3355.0,N/A,-3572.0,N/A,N/A,1.13,2978.0,N/A
76,동국제강,001230,6360.0,N/A,-2019.0,-10.0,-656.0,0.31,20452.0,N/A
77,GS글로벌,001250,1735.0,N/A,-213.0,N/A,N/A,0.39,4401.0,N/A
78,남광토건,001260,10900.0,25.65,425.0,N/A,N/A,1.91,5692.0,N/A
79,부국증권,001270,19600.0,8.71,2251.0,N/A,N/A,0.37,53600.0,6.12
80,부국증권우,001275,18950.0,8.42,2251.0,N/A,N/A,0.35,53600.0,6.6
81,상상인증권,001290,1055.0,N/A,-11.0,N/A,N/A,0.64,1638.0,N/A
82,백광산업,001340,3770.0,14.33,263.0,N/A,N/A,0.96,3925.0,1.99
83,삼성제약,001360,4390.0,N/A,-187.0,N/A,N/A,1.93,2274.0,N/A
84,SG충방,001380,1625.0,N/A,-2.0,N/A,N/A,0.55,2966.0,N/A
85,KG케미칼,001390,17050.0,2.23,7636.0,N/A,N/A,0.64,26655.0,2.05
86,태원물산,001420,3490.0,75.87,46.0,N/A,N/A,0.82,4269.0,2.44
87,세아베스틸,001430,10600.0,16.88,628.0,14.0,751.0,0.2,53049.0,2.83
88,대한전선,001440,763.0,N/A,-23.0,N/A,N/A,2.38,320.0,N/A
89,현대해상,001450,22650.0,7.21,3143.0,6.0,3971.0,0.39,57601.0,3.88
90,BYC,001460,212000.0,7.0,30267.0,N/A,N/A,0.41,519728.0,0.52
91,BYC우,001465,133000.0,4.39,30267.0,N/A,N/A,0.26,519728.0,0.87
92,삼부토건,001470,916.0,13.47,68.0,N/A,N/A,0.6,1521.0,N/A
93,현대차증권,001500,10200.0,4.46,2286.0,N/A,N/A,0.4,25572.0,5.88
94,SK증권,001510,872.0,872.0,1.0,N/A,N/A,0.72,1213.0,1.15
95,SK증권우,001515,6230.0,6230.0,1.0,N/A,N/A,5.14,1213.0,0.24
96,동양,001520,1245.0,N/A,-9.0,N/A,N/A,0.31,4052.0,3.21
97,동양우,001525,6920.0,N/A,-9.0,N/A,N/A,1.71,4052.0,1.3
98,동양2우B,001527,14850.0,N/A,-9.0,N/A,N/A,3.66,4052.0,1.01
99,동양3우B,001529,28300.0,N/A,-9.0,N/A,N/A,6.98,4052.0,0.53
100,DI동일,001530,73800.0,12.08,6110.0,N/A,N/A,0.27,273380.0,2.0
101,조비,001550,25650.0,1282.5,20.0,N/A,N/A,2.75,9342.0,N/A
102,제일연마,001560,6460.0,11.06,584.0,N/A,N/A,0.59,10956.0,3.41
103,금양,001570,4785.0,N/A,-236.0,N/A,N/A,2.48,1930.0,N/A
104,케이비아이동국실업,001620,584.0,N/A,-117.0,N/A,N/A,0.23,2594.0,N/A
105,종근당홀딩스,001630,128500.0,16.81,7643.0,N/A,N/A,1.36,94464.0,1.01
106,대상,001680,25700.0,6.75,3805.0,8.0,3398.0,0.89,28718.0,2.34
107,대상우,001685,15750.0,4.14,3805.0,5.0,3398.0,0.55,28718.0,3.87
108,신영증권,001720,45550.0,36.29,1255.0,N/A,N/A,0.34,135482.0,5.49
109,신영증권우,001725,45100.0,35.94,1255.0,N/A,N/A,0.33,135482.0,5.65
110,SK네트웍스,001740,5180.0,N/A,-526.0,10.0,545.0,0.57,9045.0,2.32
111,SK네트웍스우,001745,186500.0,N/A,-526.0,342.0,545.0,20.62,9045.0,0.08
112,한양증권,001750,9200.0,4.51,2040.0,N/A,N/A,0.41,22445.0,3.8
113,한양증권우,001755,14800.0,7.25,2040.0,N/A,N/A,0.66,22445.0,2.7
114,신화실업,001770,20000.0,37.17,538.0,N/A,N/A,0.72,27929.0,0.5
115,알루코,001780,2035.0,N/A,-76.0,N/A,N/A,0.72,2821.0,N/A
116,대한제당,001790,20500.0,11.86,1729.0,N/A,N/A,0.41,49852.0,3.29
117,대한제당우,001795,14750.0,8.53,1729.0,N/A,N/A,0.3,49852.0,4.75
118,오리온홀딩스,001800,12700.0,13.66,930.0,N/A,N/A,0.39,32238.0,5.12
119,삼화콘덴서,001820,63100.0,28.81,2190.0,N/A,N/A,4.18,15085.0,0.4
120,대림건설,001880,29300.0,3.74,7832.0,N/A,N/A,0.88,33299.0,1.37
121,KISCO홀딩스,001940,11200.0,4.91,2282.0,N/A,N/A,0.21,53729.0,2.5
122,코오롱,002020,19900.0,5.44,3661.0,N/A,N/A,0.42,46860.0,2.51
123,코오롱우,002025,12350.0,3.37,3661.0,N/A,N/A,0.26,46860.0,4.45
124,아세아,002030,74400.0,3.39,21952.0,N/A,N/A,0.18,407624.0,2.35
125,비비안,002070,991.0,N/A,-56.0,N/A,N/A,0.65,1528.0,N/A
126,경농,002100,16150.0,55.88,289.0,N/A,N/A,1.46,11091.0,1.36
127,고려산업,002140,3765.0,17.43,216.0,N/A,N/A,0.98,3861.0,0.8
128,도화엔지니어링,002150,8100.0,12.14,667.0,N/A,N/A,1.08,7515.0,3.09
129,삼양통상,002170,59200.0,4.45,13312.0,N/A,N/A,0.51,115503.0,1.69
130,한국수출포장,002200,18850.0,3.95,4777.0,N/A,N/A,0.3,62260.0,3.18
131,동성제약,002210,13550.0,N/A,-461.0,N/A,N/A,4.95,2736.0,N/A
132,한일철강,002220,1795.0,N/A,-535.0,N/A,N/A,0.25,7148.0,N/A
133,고려제강,002240,16150.0,57.47,281.0,N/A,N/A,0.23,69270.0,2.17
134,롯데푸드,002270,333500.0,10.16,32814.0,N/A,N/A,0.43,773121.0,3.6
135,아세아제지,002310,28850.0,4.17,6919.0,N/A,N/A,0.43,66436.0,2.08
136,한진,002320,46350.0,209.73,221.0,214.0,217.0,0.62,74648.0,1.08
137,넥센타이어,002350,5320.0,5.19,1025.0,9.0,581.0,0.35,15295.0,1.97
138,넥센타이어1우B,002355,2310.0,2.25,1025.0,4.0,581.0,0.15,15295.0,4.76
139,SH에너지화학,002360,873.0,N/A,-43.0,N/A,N/A,1.01,866.0,N/A
140,KCC,002380,138000.0,N/A,-49619.0,N/A,N/A,0.27,510847.0,3.99
141,한독,002390,40050.0,20.04,1999.0,N/A,N/A,1.64,24441.0,0.69
142,범양건영,002410,6360.0,8.26,770.0,N/A,N/A,2.22,2870.0,N/A
143,세기상사,002420,62600.0,N/A,-2758.0,N/A,N/A,1.16,53947.0,N/A
144,삼익악기,002450,1480.0,14.1,105.0,N/A,N/A,0.55,2705.0,3.38
145,화성산업,002460,12800.0,6.53,1961.0,N/A,N/A,0.41,31566.0,3.91
146,조흥,002600,154500.0,14.41,10719.0,N/A,N/A,0.74,209871.0,3.88
147,제일파마홀딩스,002620,24850.0,N/A,-5519.0,N/A,N/A,0.96,25752.0,0.28
148,오리엔트바이오,002630,747.0,N/A,-107.0,N/A,N/A,1.46,510.0,N/A
149,동일제강,002690,1935.0,40.31,48.0,N/A,N/A,0.22,8611.0,0.52
150,신일전자,002700,1900.0,24.36,78.0,N/A,N/A,1.98,962.0,1.05
151,TCC스틸,002710,2625.0,N/A,-2.0,N/A,N/A,0.51,5176.0,1.11
152,국제약품,002720,10600.0,N/A,-103.0,N/A,N/A,2.82,3755.0,N/A
153,보락,002760,1870.0,103.89,18.0,N/A,N/A,2.57,728.0,0.27
154,진흥기업,002780,2390.0,23.66,101.0,N/A,N/A,3.53,678.0,N/A
155,진흥기업우B,002785,6010.0,59.5,101.0,N/A,N/A,8.86,678.0,N/A
156,진흥기업2우B,002787,15800.0,156.44,101.0,N/A,N/A,23.3,678.0,N/A
157,아모레G,002790,53300.0,48.06,1109.0,63.0,848.0,1.46,36586.0,0.56
158,아모레G우,002795,24300.0,21.91,1109.0,29.0,848.0,0.66,36586.0,1.25
159,아모레G3우(전환),00279K,33600.0,30.3,1109.0,40.0,848.0,0.92,36586.0,2.48
160,삼영무역,002810,13150.0,7.39,1780.0,N/A,N/A,0.66,20073.0,2.54
161,선창산업,002820,3485.0,N/A,-2116.0,N/A,N/A,0.19,18320.0,N/A
162,미원상사,002840,83000.0,11.28,7356.0,N/A,N/A,1.78,46653.0,0.79
163,신풍제지,002870,1615.0,6.62,244.0,N/A,N/A,0.76,2135.0,3.71
164,대유에이텍,002880,670.0,41.88,16.0,N/A,N/A,0.7,951.0,N/A
165,동양물산,002900,1155.0,28.17,41.0,N/A,N/A,1.24,929.0,N/A
166,유성기업,002920,2505.0,4.77,525.0,N/A,N/A,0.24,10615.0,7.98
167,한국쉘석유,002960,234000.0,13.35,17532.0,N/A,N/A,3.63,64533.0,6.84
168,금호산업,002990,6970.0,4.92,1416.0,4.0,1706.0,0.66,10609.0,7.17
169,금호산업우,002995,40450.0,28.57,1416.0,24.0,1706.0,3.81,10609.0,1.36
170,부광약품,003000,38200.0,N/A,-166.0,N/A,N/A,8.32,4592.0,0.5
171,혜인,003010,5330.0,121.14,44.0,N/A,N/A,0.59,9094.0,1.13
172,세아제강지주,003030,43000.0,24.05,1788.0,N/A,N/A,0.17,250781.0,3.49
173,에이프로젠제약,003060,1545.0,772.5,2.0,N/A,N/A,1.65,937.0,N/A
174,코오롱글로벌,003070,10200.0,4.94,2064.0,3.0,2918.0,0.54,18855.0,3.43
175,코오롱글로벌우,003075,25350.0,12.28,2064.0,9.0,2918.0,1.34,18855.0,1.58
176,성보화학,003080,4640.0,N/A,-125.0,N/A,N/A,0.62,7499.0,2.91
177,대웅,003090,27350.0,24.1,1135.0,N/A,N/A,1.86,14707.0,0.37
178,일성신약,003120,87800.0,33.85,2594.0,N/A,N/A,0.39,224106.0,0.85
179,디아이,003160,4395.0,N/A,-34.0,N/A,N/A,0.96,4564.0,1.14
180,일신방직,003200,67300.0,19.56,3440.0,N/A,N/A,0.22,309340.0,2.23
181,대원제약,003220,22050.0,15.44,1428.0,N/A,N/A,2.14,10325.0,1.14
182,삼양식품,003230,119500.0,12.77,9356.0,11.0,10909.0,3.01,39655.0,0.67
183,태광산업,003240,691000.0,4.35,158691.0,N/A,N/A,0.18,3826294.0,0.22
184,흥아해운,003280,258.0,N/A,-496.0,N/A,N/A,1.05,246.0,N/A
185,한일홀딩스,003300,45800.0,10.83,4229.0,N/A,N/A,0.28,163851.0,5.02
186,한국화장품제조,003350,42150.0,N/A,-320.0,N/A,N/A,3.18,13260.0,0.24
187,쌍용양회,003410,5320.0,19.56,272.0,18.0,291.0,1.53,3484.0,7.89
188,쌍용양회우,003415,14450.0,53.12,272.0,50.0,291.0,4.15,3484.0,2.98
189,유화증권,003460,2210.0,66.97,33.0,N/A,N/A,0.3,7345.0,5.43
190,유화증권우,003465,2500.0,75.76,33.0,N/A,N/A,0.34,7345.0,5.2
191,유안타증권,003470,3240.0,10.66,304.0,N/A,N/A,0.52,6232.0,N/A
192,유안타증권우,003475,2320.0,7.63,304.0,N/A,N/A,0.37,6232.0,N/A
193,한진중공업홀딩스,003480,3545.0,3.21,1104.0,N/A,N/A,0.27,13224.0,N/A
194,대한항공,003490,17900.0,N/A,-11212.0,-4.0,-4917.0,1.08,16521.0,N/A
195,대한항공우,003495,19000.0,N/A,-11212.0,-4.0,-4917.0,1.15,16521.0,N/A
196,영진약품,003520,6650.0,237.5,28.0,N/A,N/A,10.34,643.0,N/A
197,한화투자증권,003530,1925.0,12.03,160.0,N/A,N/A,0.38,5129.0,N/A
198,한화투자증권우,003535,3055.0,19.09,160.0,N/A,N/A,0.6,5129.0,N/A
199,대신증권,003540,11000.0,9.87,1115.0,N/A,N/A,0.38,29124.0,9.09
200,대신증권우,003545,9800.0,8.79,1115.0,N/A,N/A,0.34,29124.0,10.71
201,대신증권2우B,003547,9410.0,8.44,1115.0,N/A,N/A,0.32,29124.0,10.63
202,LG,003550,82600.0,11.91,6936.0,9.0,9247.0,0.76,108653.0,2.66
203,LG우,003555,53800.0,7.76,6936.0,6.0,9247.0,0.5,108653.0,4.18
204,IHQ,003560,1480.0,N/A,-495.0,N/A,N/A,1.62,911.0,N/A
205,S&T중공업,003570,4975.0,10.61,469.0,N/A,N/A,0.21,23147.0,6.03
206,넥스트사이언스,003580,5080.0,N/A,-784.0,N/A,N/A,1.77,2866.0,N/A
207,방림,003610,1760.0,15.17,116.0,N/A,N/A,0.36,4885.0,2.27
208,쌍용차,003620,3665.0,N/A,-3395.0,N/A,N/A,2.62,1401.0,N/A
209,미창석유,003650,58500.0,7.68,7615.0,N/A,N/A,0.35,167589.0,3.42
210,포스코케미칼,003670,88300.0,65.36,1351.0,105.0,842.0,5.45,16206.0,0.45
211,한성기업,003680,17150.0,N/A,-2589.0,N/A,N/A,1.96,8738.0,N/A
212,코리안리,003690,7180.0,5.2,1380.0,N/A,N/A,0.33,22047.0,6.96
213,삼영화학,003720,1660.0,N/A,-31.0,N/A,N/A,1.28,1295.0,N/A
214,진양산업,003780,3645.0,6.9,528.0,N/A,N/A,1.16,3138.0,5.49
215,대한화섬,003830,86800.0,4.54,19110.0,N/A,N/A,0.18,483302.0,0.47
216,보령제약,003850,17450.0,24.34,717.0,N/A,N/A,2.55,6830.0,0.57
217,남양유업,003920,303500.0,N/A,-3341.0,N/A,N/A,0.29,1045090.0,0.33
218,남양유업우,003925,209500.0,N/A,-3341.0,N/A,N/A,0.2,1045090.0,0.5
219,사조대림,003960,14300.0,1.46,9782.0,N/A,N/A,0.33,42880.0,1.05
220,롯데정밀화학,004000,47750.0,7.22,6612.0,7.0,6848.0,0.81,58617.0,3.56
221,현대제철,004020,25700.0,N/A,-1590.0,-30.0,-844.0,0.21,124463.0,2.92
222,SG세계물산,004060,628.0,27.3,23.0,N/A,N/A,0.64,977.0,N/A
223,신흥,004080,9040.0,11.59,780.0,N/A,N/A,0.93,9726.0,2.21
224,한국석유,004090,95900.0,N/A,-11649.0,N/A,N/A,0.43,221944.0,1.56
225,태양금속,004100,1060.0,N/A,-601.0,N/A,N/A,0.6,1771.0,0.47
226,태양금속우,004105,3440.0,N/A,-601.0,N/A,N/A,1.94,1771.0,0.29
227,동방,004140,1880.0,N/A,-234.0,N/A,N/A,0.7,2696.0,N/A
228,한솔홀딩스,004150,3360.0,4.91,685.0,N/A,N/A,0.31,10717.0,N/A
229,신세계,004170,205500.0,N/A,-14384.0,18.0,11443.0,0.53,386376.0,0.97
230,NPC,004250,3420.0,8.66,395.0,N/A,N/A,0.5,6782.0,2.92
231,NPC우,004255,2300.0,5.82,395.0,N/A,N/A,0.34,6782.0,4.57
232,남성,004270,2775.0,N/A,-110.0,N/A,N/A,1.01,2758.0,0.9
233,현대약품,004310,6800.0,68.69,99.0,N/A,N/A,2.16,3152.0,0.66
234,세방,004360,10250.0,42.71,240.0,N/A,N/A,0.28,36669.0,1.71
235,세방우,004365,6100.0,25.42,240.0,N/A,N/A,0.17,36669.0,2.95
236,농심,004370,376000.0,25.22,14911.0,17.0,21886.0,1.1,342527.0,1.06
237,삼익THK,004380,10400.0,75.36,138.0,N/A,N/A,1.16,8960.0,1.44
238,서울식품,004410,157.0,N/A,-8.0,N/A,N/A,2.15,73.0,N/A
239,서울식품우,004415,4825.0,N/A,-8.0,N/A,N/A,66.1,73.0,N/A
240,송원산업,004430,13400.0,8.68,1544.0,N/A,N/A,0.73,18466.0,1.12
241,대림씨엔에스,004440,7910.0,61.8,128.0,N/A,N/A,0.36,21888.0,0.48
242,삼화왕관,004450,41800.0,9.34,4473.0,N/A,N/A,0.53,78222.0,3.23
243,세방전지,004490,30200.0,5.9,5120.0,N/A,N/A,0.39,78266.0,1.66
244,깨끗한나라,004540,4060.0,14.05,289.0,N/A,N/A,0.88,4619.0,N/A
245,깨끗한나라우,004545,29250.0,101.21,289.0,N/A,N/A,6.33,4619.0,N/A
246,현대비앤지스틸,004560,7610.0,5.12,1487.0,N/A,N/A,0.29,26623.0,1.31
247,현대비앤지스틸우,004565,79800.0,53.67,1487.0,N/A,N/A,3.0,26623.0,0.19
248,삼천리,004690,78100.0,22.17,3523.0,N/A,N/A,0.21,377824.0,3.84
249,조광피혁,004700,53200.0,22.77,2336.0,N/A,N/A,0.73,73364.0,N/A
250,한솔테크닉스,004710,9680.0,22.0,440.0,N/A,N/A,1.09,8857.0,N/A
251,우리들제약,004720,12200.0,N/A,-115.0,N/A,N/A,2.47,4947.0,N/A
252,써니전자,004770,3620.0,181.0,20.0,N/A,N/A,2.22,1634.0,N/A
253,효성,004800,67500.0,18.76,3599.0,N/A,N/A,0.58,115620.0,7.41
254,덕성,004830,5580.0,55.8,100.0,N/A,N/A,1.34,4150.0,0.36
255,덕성우,004835,11750.0,117.5,100.0,N/A,N/A,2.83,4150.0,0.21
256,DRB동일,004840,6640.0,14.56,456.0,N/A,N/A,0.36,18592.0,1.51
257,티웨이홀딩스,004870,1010.0,N/A,-802.0,N/A,N/A,0.55,1823.0,N/A
258,동일산업,004890,69000.0,85.82,804.0,N/A,N/A,0.42,163096.0,1.09
259,조광페인트,004910,5740.0,N/A,-56.0,N/A,N/A,0.35,16283.0,3.48
260,씨아이테크,004920,1140.0,N/A,-273.0,N/A,N/A,0.7,1637.0,N/A
261,한신공영,004960,15100.0,2.39,6331.0,N/A,N/A,0.34,45052.0,2.32
262,신라교역,004970,10100.0,21.58,468.0,N/A,N/A,0.31,32228.0,4.95
263,성신양회,004980,8100.0,22.95,353.0,N/A,N/A,0.53,15286.0,1.85
264,성신양회우,004985,19050.0,53.97,353.0,N/A,N/A,1.25,15286.0,1.05
265,롯데지주,004990,30800.0,N/A,-5106.0,42.0,733.0,0.33,92324.0,3.57
266,롯데지주우,00499K,70500.0,N/A,-5106.0,96.0,733.0,0.76,92324.0,1.63
267,휴스틸,005010,7070.0,N/A,-2097.0,N/A,N/A,0.14,50422.0,4.24
268,부산주공,005030,335.0,N/A,-577.0,N/A,N/A,0.54,624.0,N/A
269,코스모신소재,005070,16300.0,N/A,-235.0,N/A,N/A,3.2,5088.0,N/A
270,삼광글라스,005090,29150.0,45.12,646.0,N/A,N/A,0.51,56654.0,3.43
271,한창,005110,1850.0,N/A,-455.0,N/A,N/A,3.01,614.0,N/A
272,빙그레,005180,60100.0,14.25,4219.0,14.0,4433.0,0.94,63618.0,2.41
273,동성화학,005190,16000.0,5.65,2830.0,N/A,N/A,0.71,22483.0,3.75
274,녹십자홀딩스,005250,30300.0,N/A,-45.0,N/A,N/A,1.74,17460.0,1.07
275,녹십자홀딩스2우,005257,276500.0,N/A,-45.0,N/A,N/A,15.84,17460.0,0.12
276,롯데칠성,005300,101000.0,N/A,-16865.0,27.0,3732.0,0.7,143327.0,2.67
277,롯데칠성우,005305,63200.0,N/A,-16865.0,17.0,3732.0,0.44,143327.0,4.28
278,국동,005320,3220.0,N/A,-317.0,N/A,N/A,1.34,2402.0,N/A
279,모나미,005360,8550.0,N/A,-153.0,N/A,N/A,2.27,3771.0,0.82
280,현대차,005380,141500.0,14.99,9438.0,15.0,9468.0,0.53,266807.0,2.83
281,현대차우,005385,75800.0,8.03,9438.0,8.0,9468.0,0.28,266807.0,5.34
282,현대차2우B,005387,76500.0,8.11,9438.0,8.0,9468.0,0.29,266807.0,5.36
283,현대차3우B,005389,70800.0,7.5,9438.0,7.0,9468.0,0.27,266807.0,5.72
284,신성통상,005390,2195.0,N/A,-26.0,N/A,N/A,1.36,1616.0,N/A
285,코스모화학,005420,10000.0,N/A,-687.0,N/A,N/A,1.87,5338.0,N/A
286,한국공항,005430,33100.0,49.92,663.0,N/A,N/A,0.33,99710.0,3.02
287,현대그린푸드,005440,7990.0,14.07,568.0,8.0,1054.0,0.42,18956.0,2.63
288,POSCO,005490,199500.0,11.68,17081.0,17.0,11882.0,0.36,552135.0,5.01
289,삼진제약,005500,30700.0,51.42,597.0,N/A,N/A,1.92,15955.0,2.61
290,SPC삼립,005610,64600.0,34.99,1846.0,17.0,3720.0,1.64,39289.0,1.71
291,삼영전자,005680,7970.0,17.25,462.0,N/A,N/A,0.33,24248.0,3.14
292,파미셀,005690,23400.0,329.58,71.0,N/A,N/A,26.77,874.0,N/A
293,넥센,005720,3960.0,4.1,966.0,N/A,N/A,0.21,18626.0,2.02
294,넥센우,005725,2990.0,3.1,966.0,N/A,N/A,0.16,18626.0,2.84
295,크라운해태홀딩스,005740,8510.0,N/A,-1208.0,N/A,N/A,0.49,17520.0,1.17
296,크라운해태홀딩스우,005745,12600.0,N/A,-1208.0,N/A,N/A,0.72,17520.0,0.83
297,대림B&Co,005750,5150.0,N/A,-32.0,N/A,N/A,0.54,9525.0,2.52
298,신영와코루,005800,95700.0,18.27,5238.0,N/A,N/A,0.28,343598.0,1.57
299,풍산홀딩스,005810,27250.0,11.95,2281.0,N/A,N/A,0.25,108505.0,5.14
300,원림,005820,17550.0,28.77,610.0,N/A,N/A,0.38,45649.0,1.42
301,DB손해보험,005830,46050.0,7.13,6463.0,6.0,7175.0,0.48,96905.0,3.26
302,에스엘,005850,11900.0,6.5,1832.0,8.0,1411.0,0.4,29776.0,3.36
303,휴니드,005870,6790.0,9.85,689.0,N/A,N/A,0.79,8628.0,N/A
304,대한해운,005880,16500.0,3.82,4319.0,5.0,3172.0,0.43,38345.0,N/A
305,삼성전자,005930,57800.0,18.44,3134.0,16.0,3627.0,1.52,38053.0,2.45
306,삼성전자우,005935,50300.0,16.05,3134.0,14.0,3627.0,1.32,38053.0,2.82
307,NH투자증권,005940,9270.0,8.27,1121.0,7.0,1394.0,0.52,17704.0,5.39
308,NH투자증권우,005945,7720.0,6.89,1121.0,6.0,1394.0,0.44,17704.0,7.12
309,이수화학,005950,9030.0,192.13,47.0,N/A,N/A,0.49,18496.0,4.01
310,동부건설,005960,11400.0,3.39,3360.0,N/A,N/A,0.6,18909.0,6.14
311,동부건설우,005965,33850.0,10.07,3360.0,N/A,N/A,1.79,18909.0,2.22
312,동원산업,006040,209500.0,20.92,10012.0,N/A,N/A,0.67,314989.0,0.95
313,화승인더,006060,6870.0,7.4,928.0,N/A,N/A,0.77,8867.0,0.65
314,사조오양,006090,8330.0,5.07,1643.0,N/A,N/A,0.46,18100.0,1.2
315,삼아알미늄,006110,5640.0,12.42,454.0,N/A,N/A,0.57,9889.0,1.95
316,SK디스커버리,006120,50700.0,4.3,11791.0,N/A,N/A,0.6,84367.0,1.38
317,SK디스커버리우,006125,50900.0,4.32,11791.0,N/A,N/A,0.6,84367.0,1.47
318,한국전자홀딩스,006200,531.0,N/A,-289.0,N/A,N/A,0.22,2437.0,N/A
319,제주은행,006220,3130.0,3.78,829.0,N/A,N/A,0.2,15591.0,3.19
320,LS,006260,42600.0,N/A,-1307.0,12.0,3507.0,0.38,113001.0,3.4
321,녹십자,006280,278500.0,N/A,-1106.0,63.0,4391.0,3.09,90031.0,0.36
322,대원전선,006340,1030.0,N/A,-12.0,N/A,N/A,0.9,1146.0,N/A
323,대원전선우,006345,3625.0,N/A,-12.0,N/A,N/A,3.16,1146.0,N/A
324,GS건설,006360,27050.0,4.87,5557.0,5.0,5721.0,0.54,49909.0,3.7
325,대구백화점,006370,5210.0,N/A,-2191.0,N/A,N/A,0.16,33272.0,1.92
326,카프로,006380,2665.0,N/A,-2500.0,N/A,N/A,0.63,4248.0,N/A
327,한일현대시멘트,006390,30400.0,10.31,2949.0,N/A,N/A,2.66,11425.0,3.29
328,삼성SDI,006400,469500.0,111.34,4217.0,67.0,6962.0,2.59,181084.0,0.21
329,삼성SDI우,006405,289500.0,68.65,4217.0,42.0,6962.0,1.6,181084.0,0.36
330,인스코비,006490,2380.0,N/A,-272.0,N/A,N/A,9.48,251.0,N/A
331,대림통상,006570,4375.0,N/A,-679.0,N/A,N/A,0.75,5843.0,3.2
332,대한유화,006650,119000.0,42.24,2817.0,7.0,16140.0,0.42,280608.0,2.1
333,삼성공조,006660,6380.0,15.99,399.0,N/A,N/A,0.24,27098.0,0.94
334,영풍제지,006740,3415.0,6.98,489.0,N/A,N/A,0.5,6803.0,1.17
335,미래에셋대우,006800,8850.0,11.99,738.0,12.0,753.0,0.67,13165.0,2.94
336,미래에셋대우우,006805,5270.0,7.14,738.0,7.0,753.0,0.4,13165.0,5.43
337,미래에셋대우2우B,00680K,4675.0,6.33,738.0,6.0,753.0,0.36,13165.0,5.56
338,AK홀딩스,006840,18000.0,N/A,-4375.0,N/A,N/A,0.3,59158.0,4.17
339,신송홀딩스,006880,4015.0,N/A,-2651.0,N/A,N/A,0.51,7890.0,1.99
340,태경케미컬,006890,8000.0,8.91,898.0,N/A,N/A,0.82,9740.0,1.88
341,우성사료,006980,3455.0,8.7,397.0,N/A,N/A,0.52,6622.0,0.43
342,GS리테일,007070,34650.0,14.79,2343.0,13.0,2687.0,1.23,28167.0,2.16
343,일신석재,007110,2395.0,299.38,8.0,N/A,N/A,3.57,670.0,N/A
344,미래아이앤지,007120,383.0,3.04,126.0,N/A,N/A,0.68,560.0,N/A
345,사조산업,007160,32250.0,N/A,-5016.0,N/A,N/A,0.4,80111.0,0.47
346,벽산,007210,1785.0,N/A,-63.0,N/A,N/A,0.46,3914.0,N/A
347,한국특수형강,007280,1555.0,N/A,-456.0,N/A,N/A,0.75,2083.0,N/A
348,오뚜기,007310,568000.0,17.72,32053.0,15.0,37763.0,1.48,384127.0,1.32
349,디티알오토모티브,007340,24100.0,3.5,6882.0,N/A,N/A,0.34,70111.0,6.22
350,에이프로젠 KIC,007460,2805.0,100.18,28.0,N/A,N/A,1.51,1858.0,N/A
351,샘표,007540,59700.0,12.96,4607.0,N/A,N/A,0.81,73670.0,0.34
352,일양약품,007570,86700.0,199.31,435.0,N/A,N/A,8.14,10651.0,0.14
353,일양약품우,007575,115000.0,264.37,435.0,N/A,N/A,10.8,10651.0,0.13
354,동방아그로,007590,7100.0,22.47,316.0,N/A,N/A,0.58,12208.0,3.52
355,선도전기,007610,2535.0,N/A,-286.0,N/A,N/A,0.59,4323.0,0.99
356,폴루스바이오팜,007630,1225.0,N/A,-285.0,N/A,N/A,0.83,1468.0,N/A
357,이수페타시스,007660,4185.0,N/A,-2200.0,N/A,N/A,2.41,1739.0,1.43
